numero,valor
108945,680999
108946,940726
108947,1253766
108948,482683
108949,73808
108950,1482099
108951,426675
108952,145928
108953,906112
108954,554991
108955,36666
108956,339059
108957,1475489
108958,1295694
108959,652781
108960,570235
108961,869142
108962,547809
108963,1195471
108964,391851
108965,1459660
108966,1271944
108967,414220
108968,979088
108969,497230
108970,24593
108971,148960
108972,240478
108973,43173
108974,891860
108975,66375
108976,319245
108977,737273
108978,858249
108979,651010
108980,936101
108981,478346
108982,612411
108983,109408
108984,296529
108985,93185
108986,1006072
108987,1412383
108988,1071405
108989,108789
108990,360276
108991,860112
108992,997003
108993,1247915
108994,1388636
108995,1124820
108996,448102
108997,944924
108998,639620
108999,1139144
109000,1341810
109001,1384554
109002,1202046
109003,775062
109004,307652
109005,251212
109006,668102
109007,841684
109008,1356994
109009,1174011
109010,463780
109011,1468101
109012,213882
109013,220819
109014,1259971
109015,1264590
109016,1082563
109017,637632
109018,410432
109019,1409214
109020,337925
109021,481437
109022,390554
109023,681796
109024,1410183
109025,1229992
109026,773793
109027,889197
109028,1204841
109029,966028
109030,1367137
109031,259497
109032,464900
109033,636735
109034,1356351
109035,1109244
109036,1147714
109037,1180185
109038,1255344
109039,36228
109040,550474
109041,1153395
109042,692245
109043,549826
109044,607325
109045,1472321
109046,968789
109047,920301
109048,346764
109049,1155101
109050,1435768
109051,93650
109052,84557
109053,380228
109054,346441
109055,1256382
109056,1447724
109057,1129538
109058,849194
109059,1384695
109060,1361805
109061,300213
109062,1435848
109063,1268429
109064,1471593
109065,1353577
109066,281854
109067,748654
109068,755522
109069,1125286
109070,364870
109071,34566
109072,774276
109073,502294
109074,543367
109075,825984
109076,1388582
109077,860858
109078,983714
109079,1316506
109080,1215808
109081,120443
109082,775543
109083,1197833
109084,730527
109085,1173042
109086,909386
109087,531918
109088,933474
109089,895725
109090,243112
109091,425917
109092,823424
109093,59554
109094,1030549
109095,721214
109096,243403
109097,608063
109098,366658
109099,619639
109100,823995
109101,646624
109102,211192
109103,15452
109104,328288
109105,1183544
109106,314259
109107,502423
109108,596959
109109,1345503
109110,160257
109111,1422778
109112,408274
109113,1480072
109114,1074440
109115,608900
109116,767768
109117,287199
109118,1134782
109119,366445
109120,195673
109121,106037
109122,350531
109123,248118
109124,1320154
109125,808406
109126,375719
109127,1041761
109128,701245
109129,425177
109130,1217440
109131,872818
109132,561710
109133,219864
109134,109827
109135,481484
109136,839768
109137,1497736
109138,880336
109139,506101
109140,258842
109141,1052102
109142,1116635
109143,133704
109144,1005350
109145,1472285
109146,432948
109147,1280510
109148,297487
109149,771501
109150,89266
109151,353799
109152,1426328
109153,165420
109154,347810
109155,249462
109156,311271
109157,1499428
109158,189918
109159,1160880
109160,35537
109161,387810
109162,28782
109163,481873
109164,1313008
109165,757169
109166,8590
109167,764780
109168,162677
109169,1495588
109170,930546
109171,1430204
109172,1002490
109173,494820
109174,3536
109175,606406
109176,1474431
109177,421177
109178,526921
109179,1305446
109180,384645
109181,520719
109182,882187
109183,663977
109184,632157
109185,1074111
109186,292164
109187,288757
109188,163010
109189,192962
109190,541600
109191,1171881
109192,1040006
109193,671725
109194,360004
109195,1435311
109196,493661
109197,708440
109198,181082
109199,1011957
109200,469582
109201,1409748
109202,1010562
109203,607086
109204,1376455
109205,752024
109206,390510
109207,729355
109208,927708
109209,776581
109210,1452983
109211,287540
109212,220623
109213,1095106
109214,220283
109215,1075486
109216,76074
109217,1089751
109218,1308007
109219,374354
109220,405839
109221,903063
109222,1264505
109223,1395431
109224,1451161
109225,1150093
109226,270717
109227,898812
109228,1363969
109229,980436
109230,923445
109231,480573
109232,1370779
109233,1025158
109234,796797
109235,444990
109236,1347777
109237,671023
109238,867490
109239,316026
109240,1060408
109241,1063233
109242,494232
109243,751302
109244,575014
109245,1493263
109246,796059
109247,557091
109248,94502
109249,778214
109250,1088205
109251,1060483
109252,809475
109253,1062620
109254,724598
109255,584984
109256,998919
109257,488411
109258,9694
109259,154570
109260,298188
109261,277333
109262,96308
109263,1177691
109264,909239
109265,1363303
109266,1160814
109267,1080557
109268,88185
109269,1260647
109270,1023567
109271,1413050
109272,118000
109273,1221858
109274,1358776
109275,369739
109276,1207842
109277,256737
109278,1357526
109279,505960
109280,85911
109281,834848
109282,465605
109283,1222196
109284,1283994
109285,882175
109286,1216060
109287,923793
109288,682454
109289,928870
109290,424956
109291,374844
109292,1383292
109293,156787
109294,1234637
109295,759734
109296,499031
109297,883734
109298,343666
109299,1348069
109300,1396978
109301,784440
109302,818313
109303,1135248
109304,867112
109305,802437
109306,1183997
109307,676849
109308,330466
109309,795721
109310,144429
109311,339413
109312,1206617
109313,867239
109314,391927
109315,720922
109316,1199199
109317,1106760
109318,326706
109319,680372
109320,440958
109321,623490
109322,948958
109323,734348
109324,666329
109325,126059
109326,1427820
109327,100834
109328,8489
109329,1215082
109330,1475520
109331,1310989
109332,651553
109333,543780
109334,93572
109335,1249795
109336,73182
109337,1388508
109338,944826
109339,1404296
109340,276475
109341,1302153
109342,708445
109343,161901
109344,1043301
109345,874428
109346,1112680
109347,741468
109348,657839
109349,1057379
109350,555666
109351,707964
109352,131641
109353,1499996
109354,704740
109355,321221
109356,177076
109357,624303
109358,60081
109359,1323288
109360,106116
109361,1342235
109362,1416545
109363,459340
109364,358174
109365,1191657
109366,1044822
109367,15569
109368,1115501
109369,1200562
109370,750450
109371,404876
109372,576921
109373,1145339
109374,481971
109375,383147
109376,887682
109377,915076
109378,1386619
109379,267215
109380,1397634
109381,574815
109382,1158584
109383,439544
109384,1117259
109385,751472
109386,330514
109387,225555
109388,802929
109389,119708
109390,1168427
109391,298698
109392,1066474
109393,899936
109394,1185974
109395,424426
109396,1371901
109397,374050
109398,582173
109399,797664
109400,1039863
109401,1446774
109402,581154
109403,1009666
109404,171886
109405,115684
109406,483337
109407,33478
109408,533036
109409,42266
109410,890625
109411,760720
109412,757205
109413,639783
109414,1342822
109415,788088
109416,530527
109417,613094
109418,714216
109419,770186
109420,460055
109421,733632
109422,746472
109423,1452126
109424,866034
109425,1286530
109426,377115
109427,208418
109428,905372
109429,1097526
109430,744141
109431,1347830
109432,182159
109433,499655
109434,646471
109435,354798
109436,1122241
109437,1136636
109438,711424
109439,205780
109440,1457880
109441,810087
109442,364199
109443,1293904
109444,589765
109445,428832
109446,1373156
109447,1354613
109448,166581
109449,390774
109450,973207
109451,380161
109452,573977
109453,472
109454,407426
109455,380361
109456,474318
109457,1320006
109458,683660
109459,1485069
109460,54038
109461,1053512
109462,1060790
109463,747111
109464,400792
109465,454728
109466,1155751
109467,833254
109468,501033
109469,1407981
109470,1081017
109471,243443
109472,1297642
109473,617116
109474,1175095
109475,561147
109476,970300
109477,187429
109478,1119051
109479,1308640
109480,289643
109481,807562
109482,1044609
109483,1424958
109484,851548
109485,971186
109486,44288
109487,667584
109488,137616
109489,1039796
109490,266021
109491,845117
109492,256160
109493,85342
109494,276504
109495,1102902
109496,1371057
109497,400820
109498,1247235
109499,1057455
109500,737726
109501,1421585
109502,1124025
109503,872129
109504,399816
109505,1346283
109506,956004
109507,383280
109508,163132
109509,5420
109510,555259
109511,507123
109512,527956
109513,585909
109514,1091950
109515,1013438
109516,607858
109517,93570
109518,1226570
109519,716981
109520,806981
109521,171723
109522,120134
109523,449318
109524,72941
109525,590157
109526,1208112
109527,1424971
109528,202410
109529,1230029
109530,1111320
109531,1443187
109532,377973
109533,637986
109534,1041485
109535,48072
109536,1113056
109537,654671
109538,1183869
109539,290779
109540,990990
109541,499907
109542,130727
109543,1252726
109544,1239475
109545,1062840
109546,363296
109547,688101
109548,1136460
109549,697629
109550,369758
109551,934556
109552,1188880
109553,69335
109554,1166908
109555,903483
109556,570941
109557,902174
109558,1148672
109559,183642
109560,1419718
109561,346766
109562,370286
109563,683347
109564,740225
109565,1095890
109566,1098210
109567,864030
109568,1282811
109569,805910
109570,1425
109571,991026
109572,866254
109573,494813
109574,1377766
109575,1404066
109576,1339956
109577,555647
109578,856711
109579,700697
109580,1226814
109581,836816
109582,323621
109583,1314071
109584,49029
109585,248968
109586,703740
109587,372973
109588,1385908
109589,1460573
109590,444092
109591,202639
109592,1337400
109593,457980
109594,1478561
109595,694684
109596,79510
109597,820760
109598,1490362
109599,705022
109600,406371
109601,1493113
109602,590402
109603,1024542
109604,1373656
109605,1477164
109606,1425935
109607,473049
109608,224293
109609,425859
109610,429621
109611,890084
109612,1415957
109613,1049101
109614,733032
109615,659911
109616,697064
109617,506977
109618,628322
109619,1315178
109620,419341
109621,1217355
109622,1417963
109623,847770
109624,906950
109625,128073
109626,1255972
109627,51953
109628,1294527
109629,1484991
109630,1153788
109631,656854
109632,813420
109633,419246
109634,188777
109635,141899
109636,1265801
109637,1417839
109638,1313954
109639,374981
109640,1472594
109641,1115694
109642,774327
109643,191972
109644,456590
109645,1177923
109646,443996
109647,1425133
109648,785066
109649,479601
109650,513982
109651,1454294
109652,995529
109653,33107
109654,690884
109655,790014
109656,1067030
109657,1411727
109658,179796
109659,1335467
109660,1115123
109661,271072
109662,1180055
109663,406513
109664,805041
109665,1473538
109666,805275
109667,868274
109668,419252
109669,138129
109670,378613
109671,1142411
109672,1360912
109673,1483403
109674,1235882
109675,1245371
109676,838418
109677,1238306
109678,742486
109679,911109
109680,1403019
109681,122569
109682,546598
109683,241380
109684,2561
109685,1455562
109686,1163998
109687,107165
109688,718855
109689,1061934
109690,1326909
109691,1401526
109692,1476158
109693,224939
109694,724042
109695,1335327
109696,1325932
109697,933515
109698,39878
109699,6126
109700,1247976
109701,279518
109702,486164
109703,916577
109704,135483
109705,728708
109706,150819
109707,276868
109708,1120980
109709,1157949
109710,245469
109711,269561
109712,925057
109713,291951
109714,1313761
109715,1088362
109716,129973
109717,443728
109718,603672
109719,1060914
109720,918748
109721,197690
109722,173292
109723,925823
109724,1480811
109725,581822
109726,268521
109727,613302
109728,614172
109729,495414
109730,679331
109731,1095078
109732,383865
109733,475578
109734,646078
109735,181774
109736,1487637
109737,444259
109738,711441
109739,199000
109740,54418
109741,1102339
109742,687647
109743,993937
109744,425551
109745,579675
109746,560787
109747,184530
109748,612565
109749,303398
109750,227667
109751,236653
109752,1005186
109753,742363
109754,112768
109755,84449
109756,390108
109757,732121
109758,1015648
109759,139468
109760,104881
109761,58528
109762,1092427
109763,78771
109764,1351116
109765,121009
109766,987204
109767,1401372
109768,1400165
109769,163771
109770,4564
109771,55931
109772,169522
109773,1232975
109774,1372480
109775,1065015
109776,789304
109777,1368668
109778,1112036
109779,819825
109780,1201363
109781,879920
109782,1436226
109783,496226
109784,278253
109785,896418
109786,502021
109787,334535
109788,981270
109789,1461984
109790,436383
109791,527973
109792,791382
109793,1128883
109794,890186
109795,1282063
109796,194259
109797,1495069
109798,442141
109799,646545
109800,649952
109801,226453
109802,697081
109803,452011
109804,776508
109805,1467405
109806,1421119
109807,1032848
109808,803165
109809,484944
109810,821320
109811,764248
109812,856733
109813,1225689
109814,1003166
109815,1272866
109816,867841
109817,64912
109818,1107659
109819,640893
109820,649360
109821,80759
109822,383391
109823,1382426
109824,925356
109825,1011449
109826,1109658
109827,838485
109828,367259
109829,884540
109830,111732
109831,534520
109832,415418
109833,389397
109834,14385
109835,226214
109836,1437092
109837,610571
109838,7721
109839,882703
109840,1019278
109841,647747
109842,731329
109843,376973
109844,1060143
109845,214801
109846,1016773
109847,409625
109848,696681
109849,1064812
109850,744158
109851,1154811
109852,367204
109853,1219075
109854,541542
109855,1149856
109856,483994
109857,1330819
109858,445567
109859,452576
109860,225834
109861,1095281
109862,412900
109863,553379
109864,1141871
109865,340803
109866,1026748
109867,440713
109868,1416244
109869,1181013
109870,1170758
109871,425322
109872,854968
109873,1099238
109874,284657
109875,409377
109876,268322
109877,591325
109878,1173532
109879,1126106
109880,924109
109881,1468880
109882,1129094
109883,1094485
109884,159048
109885,714177
109886,1350350
109887,1381479
109888,1470708
109889,41105
109890,981696
109891,7052
109892,1452734
